SEQN,n_valid_days,cal_ok,steps_per_day,mvpa_min,light_min,sed_min,mean_intensity,peak1min,wear_min,steps_cv,mvpa_cv,sed_frac,active_frac
40801.0,6,True,1540.1666666666667,2.0,67.16666666666667,1370.8333333333333,29.46666666666667,2456.8333333333335,1440.0,1.9093161713081925,1.224744871391589,0.9519675925925926,0.048032407407407406
40804.0,7,True,17092.714285714286,70.57142857142857,480.57142857142856,888.8571428571429,374.37440476190477,4650.142857142857,1440.0,0.18779391724140895,0.41874464765418246,0.6172619047619048,0.3827380952380953
40808.0,7,True,1283.2857142857142,7.428571428571429,34.42857142857143,1398.142857142857,33.91160714285714,1164.0,1440.0,2.6436896867288584,2.6457513110645903,0.9709325396825397,0.02906746031746032
40809.0,7,True,4011.714285714286,5.571428571428571,150.0,1284.4285714285713,64.57202380952381,3404.714285714286,1440.0,0.24614894380107724,0.4499981737124165,0.8919642857142858,0.1080357142857143
40812.0,7,True,9799.0,27.428571428571427,305.57142857142856,1107.0,195.3625992063492,5627.714285714285,1440.0,0.29669052215445124,0.4776167566194718,0.7687499999999999,0.23124999999999998
40828.0,7,True,10345.285714285714,10.285714285714286,438.14285714285717,991.5714285714286,216.07509920634922,2886.285714285714,1440.0,0.4403558676722212,0.88522828424443,0.6885912698412698,0.31140873015873016
40829.0,7,True,10468.42857142857,17.285714285714285,397.85714285714283,1024.857142857143,190.54097222222225,4556.285714285715,1440.0,0.18040222524386038,1.2252606150906937,0.7117063492063492,0.2882936507936508
40831.0,7,True,1247.7142857142858,2.2857142857142856,59.285714285714285,1378.4285714285713,27.30942460317461,1313.2857142857142,1440.0,1.9143264940984288,1.868391130536288,0.9572420634920636,0.04275793650793651
40841.0,7,True,3153.714285714286,2.4285714285714284,145.85714285714286,1291.7142857142858,60.96924603174603,1785.4285714285713,1440.0,1.3283236163050836,1.4819171472698967,0.8970238095238096,0.10297619047619047
40843.0,7,True,6388.714285714285,57.714285714285715,147.42857142857142,1234.857142857143,203.39553571428573,5565.0,1440.0,0.8855183235197519,0.9204238235895494,0.8575396825396824,0.14246031746031748
